Objetivo;Estudiante;Entrega;Correccion;Incompleto
6;b1add6588cfc70f57f500cf87a0af389;2021-12-03T20:21:55+01:00;2021-12-09T20:51:10+01:00;Completo
6;ecf3e3582c216e63b109549c85371cef;2021-12-06T12:18:29+01:00;2021-12-07T20:34:18+01:00;Completo
6;fd34cbd5fddc181e8ac9423a27104b55;2021-11-27T20:41:54+01:00;2021-12-01T09:51:06+01:00;Completo
6;7311ff7e2b925d360243f5f99314aafc;2022-01-09T17:11:11+01:00;2022-01-14T11:33:06+01:00;Completo
6;fb445c4d6b7cf24219d0e98d1a489409;2021-12-03T13:57:28+01:00;2021-12-08T13:48:46+01:00;Completo
6;e2e541d86071b488ccdad6afbc9d6532;2021-12-02T20:58:00+01:00;2021-12-09T20:23:35+01:00;Completo
6;371123959749cdeb43262a178f934ddc;2021-11-27T19:10:46+01:00;2021-12-07T17:52:01+01:00;Completo
6;8936268a4314a8736aa5f612464e8e39;2022-01-07T07:29:57+01:00;2022-01-14T12:50:16+01:00;Incompleto
6;3bdee7678fe7fc5ddd75aa7bf8288bf7;2021-12-03T20:22:07+01:00;2021-12-09T20:51:10+01:00;Completo
6;c3574537c1172050f85ac1ebe4c9febb;2022-01-09T12:19:39+01:00;2022-01-14T12:50:16+01:00;Incompleto
6;36023a78f4c20ea9f15d41db0cd1ab8a;2022-01-07T07:40:55+01:00;2022-01-09T14:13:00+01:00;Completo
6;0d04b61a523eeb5c6ca40b76269dd008;2021-11-28T11:00:46+01:00;2021-11-28T20:00:02+01:00;Completo
6;c4499a62b18654020bf3563068114ebd;2021-11-27T19:11:01+01:00;2021-12-01T09:20:05+01:00;Completo
6;bfd382339323741bf2f0fdf8d447cb5c;2021-12-02T17:57:13+01:00;2021-12-07T20:34:18+01:00;Completo
6;1add487fb554e1fe4ac1a889d209ed32;2022-01-12T07:30:22+01:00;2022-01-14T12:50:16+01:00;Completo
6;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-12-13T16:53:05+01:00;2021-12-13T16:58:29+01:00;Completo
6;9662c55436cc15b3ad8ac3b23e259a1d;2021-12-15T20:08:49+01:00;2021-12-17T20:18:42+01:00;Completo
6;e395a8927b43b78803faca67f5fd4121;2021-11-24T07:00:18+01:00;2021-11-28T20:00:02+01:00;Completo
6;d2626683dd32562e860a2d56c9aaed54;2021-12-29T18:23:53+01:00;2022-01-14T12:50:16+01:00;Incompleto
6;a17dce17734c47ab7ff50ae29896e9ac;2022-01-12T07:30:36+01:00;2022-01-12T14:45:59+01:00;Completo
6;593fa923220c4e5c6cf3d10206a5b9ef;2022-01-12T07:30:51+01:00;2022-01-14T10:15:31+01:00;Completo
6;bb27c0383e9d06f515bcba7361e485a4;2022-01-11T08:27:30+01:00;2022-01-14T12:50:16+01:00;Incompleto
6;a85d113736515e96f071000b4910d35d;2021-12-12T19:44:10+01:00;2021-12-16T12:28:39+01:00;Completo
6;ebeaba5144fd295d51ed2854a4df8d44;2021-11-30T18:49:31+01:00;2021-12-03T08:46:39+01:00;Completo
6;9fa5c0a57a38980085745391d737ba94;2021-12-22T07:04:29+01:00;2021-12-23T12:18:35+01:00;Completo
6;a9b14046cdb10d538916fb24f188b48e;2021-12-12T20:46:39+01:00;2021-12-16T17:31:45+01:00;Completo
6;0427b5a8a997665e724da742df9520a3;2022-01-02T19:08:44+01:00;2022-01-07T14:22:17+01:00;Completo
7;371123959749cdeb43262a178f934ddc;2021-12-19T08:41:05+01:00;2021-12-22T17:24:47+01:00;Completo
7;ebeaba5144fd295d51ed2854a4df8d44;2021-12-10T10:13:08+01:00;2021-12-10T11:36:37+01:00;Completo
7;a85d113736515e96f071000b4910d35d;2021-12-22T14:12:39+01:00;2022-01-19T18:26:44+01:00;Incompleto
7;fb445c4d6b7cf24219d0e98d1a489409;2021-12-17T13:47:42+01:00;2022-01-03T20:12:59+01:00;Completo
7;0d04b61a523eeb5c6ca40b76269dd008;2021-12-11T20:10:38+01:00;2021-12-17T08:49:55+01:00;Completo
7;ecf3e3582c216e63b109549c85371cef;2021-12-17T17:27:53+01:00;2022-01-03T18:13:57+01:00;Completo
7;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-12-27T21:47:00+01:00;2022-01-01T11:24:39+01:00;Completo
7;e2e541d86071b488ccdad6afbc9d6532;2021-12-22T07:04:09+01:00;2022-01-19T18:26:44+01:00;Completo
7;e395a8927b43b78803faca67f5fd4121;2022-01-01T10:55:51+01:00;2022-01-07T14:22:17+01:00;Completo
7;b1add6588cfc70f57f500cf87a0af389;2021-12-20T10:30:50+01:00;2021-12-29T19:06:21+01:00;Completo
7;c4499a62b18654020bf3563068114ebd;2021-12-14T11:42:15+01:00;2021-12-17T14:15:33+01:00;Completo
7;fd34cbd5fddc181e8ac9423a27104b55;2021-12-14T11:42:25+01:00;2021-12-17T14:15:33+01:00;Completo
8;0d04b61a523eeb5c6ca40b76269dd008;2021-12-21T17:34:30+01:00;2021-12-21T20:40:53+01:00;Completo
8;e395a8927b43b78803faca67f5fd4121;2022-01-04T16:35:58+01:00;2022-01-09T13:37:46+01:00;Completo
8;ebeaba5144fd295d51ed2854a4df8d44;2021-12-22T07:03:58+01:00;2021-12-23T14:16:29+01:00;Completo
8;b4505d9ddf0c3ea6f6a55922e348cf1b;2022-01-01T19:34:14+01:00;2022-01-14T11:33:06+01:00;Incompleto
9;e395a8927b43b78803faca67f5fd4121;2022-01-09T09:30:27+01:00;2022-01-14T13:00:44+01:00;Completo
9;0d04b61a523eeb5c6ca40b76269dd008;2022-01-07T12:02:18+01:00;2022-01-09T13:29:54+01:00;Completo
